ID,id,start_date,date,end_date,duration
101116,101116,2022-06-28,2022-06-28,2022-06-30,2
101116,101116,2022-06-28,2022-06-29,2022-06-30,2
101116,101116,2022-06-28,2022-06-30,2022-06-30,2
103018,103018,2022-01-31,2022-01-31,2022-02-09,9
103018,103018,2022-01-31,2022-02-01,2022-02-09,9
103018,103018,2022-01-31,2022-02-02,2022-02-09,9
103018,103018,2022-01-31,2022-02-03,2022-02-09,9
103018,103018,2022-01-31,2022-02-04,2022-02-09,9
103018,103018,2022-01-31,2022-02-05,2022-02-09,9
103018,103018,2022-01-31,2022-02-06,2022-02-09,9
103018,103018,2022-01-31,2022-02-07,2022-02-09,9
103018,103018,2022-01-31,2022-02-08,2022-02-09,9
103018,103018,2022-01-31,2022-02-09,2022-02-09,9
103921,103921,2022-10-19,2022-10-19,2022-10-27,8
103921,103921,2022-10-19,2022-10-20,2022-10-27,8
103921,103921,2022-10-19,2022-10-21,2022-10-27,8
103921,103921,2022-10-19,2022-10-22,2022-10-27,8
103921,103921,2022-10-19,2022-10-23,2022-10-27,8
103921,103921,2022-10-19,2022-10-24,2022-10-27,8
103921,103921,2022-10-19,2022-10-25,2022-10-27,8
103921,103921,2022-10-19,2022-10-26,2022-10-27,8
103921,103921,2022-10-19,2022-10-27,2022-10-27,8
103922,103922,2022-10-17,2022-10-17,2022-10-24,7
103922,103922,2022-10-17,2022-10-18,2022-10-24,7
103922,103922,2022-10-17,2022-10-19,2022-10-24,7
103922,103922,2022-10-17,2022-10-20,2022-10-24,7
103922,103922,2022-10-17,2022-10-21,2022-10-24,7
103922,103922,2022-10-17,2022-10-22,2022-10-24,7
103922,103922,2022-10-17,2022-10-23,2022-10-24,7
103922,103922,2022-10-17,2022-10-24,2022-10-24,7
103923,103923,2022-10-17,2022-10-17,2022-10-25,8
103923,103923,2022-10-17,2022-10-18,2022-10-25,8
103923,103923,2022-10-17,2022-10-19,2022-10-25,8
103923,103923,2022-10-17,2022-10-20,2022-10-25,8
103923,103923,2022-10-17,2022-10-21,2022-10-25,8
103923,103923,2022-10-17,2022-10-22,2022-10-25,8
103923,103923,2022-10-17,2022-10-23,2022-10-25,8
103923,103923,2022-10-17,2022-10-24,2022-10-25,8
103923,103923,2022-10-17,2022-10-25,2022-10-25,8
103923,103923,2022-10-17,NA,2022-10-25,8
103924,103924,2022-10-17,2022-10-17,2022-10-25,8
103924,103924,2022-10-17,2022-10-18,2022-10-25,8
103924,103924,2022-10-17,2022-10-19,2022-10-25,8
103924,103924,2022-10-17,2022-10-20,2022-10-25,8
103924,103924,2022-10-17,2022-10-21,2022-10-25,8
103924,103924,2022-10-17,2022-10-22,2022-10-25,8
103924,103924,2022-10-17,2022-10-23,2022-10-25,8
103924,103924,2022-10-17,2022-10-24,2022-10-25,8
103924,103924,2022-10-17,2022-10-25,2022-10-25,8
103925,103925,2022-10-17,2022-10-17,2022-10-23,6
103925,103925,2022-10-17,2022-10-18,2022-10-23,6
103925,103925,2022-10-17,2022-10-19,2022-10-23,6
103925,103925,2022-10-17,2022-10-20,2022-10-23,6
103925,103925,2022-10-17,2022-10-21,2022-10-23,6
103925,103925,2022-10-17,2022-10-22,2022-10-23,6
103925,103925,2022-10-17,2022-10-23,2022-10-23,6
103926,103926,2022-10-17,2022-10-17,2022-10-28,11
103926,103926,2022-10-17,2022-10-18,2022-10-28,11
103926,103926,2022-10-17,2022-10-19,2022-10-28,11
103926,103926,2022-10-17,2022-10-20,2022-10-28,11
103926,103926,2022-10-17,2022-10-21,2022-10-28,11
103926,103926,2022-10-17,2022-10-22,2022-10-28,11
103926,103926,2022-10-17,2022-10-23,2022-10-28,11
103926,103926,2022-10-17,2022-10-24,2022-10-28,11
103926,103926,2022-10-17,2022-10-25,2022-10-28,11
103926,103926,2022-10-17,2022-10-26,2022-10-28,11
103926,103926,2022-10-17,2022-10-27,2022-10-28,11
103926,103926,2022-10-17,2022-10-28,2022-10-28,11
103927,103927,2022-10-17,2022-10-17,2022-10-25,8
103927,103927,2022-10-17,2022-10-18,2022-10-25,8
103927,103927,2022-10-17,2022-10-19,2022-10-25,8
103927,103927,2022-10-17,2022-10-20,2022-10-25,8
103927,103927,2022-10-17,2022-10-21,2022-10-25,8
103927,103927,2022-10-17,2022-10-22,2022-10-25,8
103927,103927,2022-10-17,2022-10-23,2022-10-25,8
103927,103927,2022-10-17,2022-10-24,2022-10-25,8
103927,103927,2022-10-17,2022-10-25,2022-10-25,8
103928,103928,2022-10-17,2022-10-17,2022-10-30,13
103928,103928,2022-10-17,2022-10-18,2022-10-30,13
103928,103928,2022-10-17,2022-10-19,2022-10-30,13
103928,103928,2022-10-17,2022-10-20,2022-10-30,13
103928,103928,2022-10-17,2022-10-21,2022-10-30,13
103928,103928,2022-10-17,2022-10-22,2022-10-30,13
103928,103928,2022-10-17,2022-10-23,2022-10-30,13
103928,103928,2022-10-17,2022-10-24,2022-10-30,13
103928,103928,2022-10-17,2022-10-25,2022-10-30,13
103928,103928,2022-10-17,2022-10-26,2022-10-30,13
103928,103928,2022-10-17,2022-10-27,2022-10-30,13
103928,103928,2022-10-17,2022-10-28,2022-10-30,13
103928,103928,2022-10-17,2022-10-29,2022-10-30,13
103928,103928,2022-10-17,2022-10-30,2022-10-30,13
106084,106084,2022-05-16,2022-05-16,2022-05-29,13
106084,106084,2022-05-16,2022-05-17,2022-05-29,13
106084,106084,2022-05-16,2022-05-18,2022-05-29,13
106084,106084,2022-05-16,2022-05-19,2022-05-29,13
106084,106084,2022-05-16,2022-05-20,2022-05-29,13
106084,106084,2022-05-16,2022-05-21,2022-05-29,13
106084,106084,2022-05-16,NA,2022-05-29,13
106084,106084,2022-05-16,2022-05-22,2022-05-29,13
106084,106084,2022-05-16,NA,2022-05-29,13
106084,106084,2022-05-16,NA,2022-05-29,13
106084,106084,2022-05-16,2022-05-23,2022-05-29,13
106084,106084,2022-05-16,NA,2022-05-29,13
106084,106084,2022-05-16,NA,2022-05-29,13
106084,106084,2022-05-16,NA,2022-05-29,13
106084,106084,2022-05-16,2022-05-24,2022-05-29,13
106084,106084,2022-05-16,2022-05-25,2022-05-29,13
106084,106084,2022-05-16,2022-05-26,2022-05-29,13
106084,106084,2022-05-16,2022-05-27,2022-05-29,13
106084,106084,2022-05-16,2022-05-28,2022-05-29,13
106084,106084,2022-05-16,2022-05-29,2022-05-29,13
106169,106169,2022-07-17,2022-07-17,2022-07-25,8
106169,106169,2022-07-17,2022-07-18,2022-07-25,8
106169,106169,2022-07-17,2022-07-19,2022-07-25,8
106169,106169,2022-07-17,2022-07-20,2022-07-25,8
106169,106169,2022-07-17,2022-07-21,2022-07-25,8
106169,106169,2022-07-17,2022-07-22,2022-07-25,8
106169,106169,2022-07-17,2022-07-23,2022-07-25,8
106169,106169,2022-07-17,2022-07-24,2022-07-25,8
106169,106169,2022-07-17,2022-07-25,2022-07-25,8
111014,111014,2021-12-09,2021-12-09,2021-12-23,14
111014,111014,2021-12-09,2021-12-10,2021-12-23,14
111014,111014,2021-12-09,2021-12-11,2021-12-23,14
111014,111014,2021-12-09,2021-12-12,2021-12-23,14
111014,111014,2021-12-09,2021-12-13,2021-12-23,14
111014,111014,2021-12-09,2021-12-14,2021-12-23,14
111014,111014,2021-12-09,2021-12-15,2021-12-23,14
111014,111014,2021-12-09,2021-12-16,2021-12-23,14
111014,111014,2021-12-09,2021-12-17,2021-12-23,14
111014,111014,2021-12-09,2021-12-18,2021-12-23,14
111014,111014,2021-12-09,2021-12-19,2021-12-23,14
111014,111014,2021-12-09,2021-12-20,2021-12-23,14
111014,111014,2021-12-09,2021-12-21,2021-12-23,14
111014,111014,2021-12-09,2021-12-22,2021-12-23,14
111014,111014,2021-12-09,2021-12-23,2021-12-23,14
111017,111017,2022-01-01,2022-01-01,2022-01-13,12
111017,111017,2022-01-01,2022-01-02,2022-01-13,12
111017,111017,2022-01-01,2022-01-03,2022-01-13,12
111017,111017,2022-01-01,2022-01-04,2022-01-13,12
111017,111017,2022-01-01,2022-01-05,2022-01-13,12
111017,111017,2022-01-01,2022-01-06,2022-01-13,12
111017,111017,2022-01-01,2022-01-07,2022-01-13,12
111017,111017,2022-01-01,2022-01-08,2022-01-13,12
111017,111017,2022-01-01,2022-01-09,2022-01-13,12
111017,111017,2022-01-01,2022-01-10,2022-01-13,12
111017,111017,2022-01-01,2022-01-11,2022-01-13,12
111017,111017,2022-01-01,2022-01-12,2022-01-13,12
111017,111017,2022-01-01,2022-01-13,2022-01-13,12
111034,111034,2022-03-18,2022-03-18,2022-04-06,19
111034,111034,2022-03-18,2022-03-19,2022-04-06,19
111034,111034,2022-03-18,2022-03-20,2022-04-06,19
111034,111034,2022-03-18,2022-03-21,2022-04-06,19
111034,111034,2022-03-18,2022-03-22,2022-04-06,19
111034,111034,2022-03-18,2022-03-23,2022-04-06,19
111034,111034,2022-03-18,2022-03-24,2022-04-06,19
111034,111034,2022-03-18,2022-03-25,2022-04-06,19
111034,111034,2022-03-18,2022-03-26,2022-04-06,19
111034,111034,2022-03-18,2022-03-27,2022-04-06,19
111034,111034,2022-03-18,2022-03-28,2022-04-06,19
111034,111034,2022-03-18,2022-03-29,2022-04-06,19
111034,111034,2022-03-18,2022-03-30,2022-04-06,19
111034,111034,2022-03-18,2022-03-31,2022-04-06,19
111034,111034,2022-03-18,2022-04-01,2022-04-06,19
111034,111034,2022-03-18,2022-04-02,2022-04-06,19
111034,111034,2022-03-18,2022-04-03,2022-04-06,19
111034,111034,2022-03-18,2022-04-04,2022-04-06,19
111034,111034,2022-03-18,2022-04-05,2022-04-06,19
111034,111034,2022-03-18,2022-04-06,2022-04-06,19
111039,111039,2022-03-13,2022-03-13,2022-03-18,5
111039,111039,2022-03-13,2022-03-14,2022-03-18,5
111039,111039,2022-03-13,2022-03-15,2022-03-18,5
111039,111039,2022-03-13,2022-03-16,2022-03-18,5
111039,111039,2022-03-13,2022-03-17,2022-03-18,5
111039,111039,2022-03-13,2022-03-18,2022-03-18,5
111040,111040,2022-03-11,2022-03-11,2022-03-20,9
111040,111040,2022-03-11,2022-03-12,2022-03-20,9
111040,111040,2022-03-11,2022-03-13,2022-03-20,9
111040,111040,2022-03-11,2022-03-14,2022-03-20,9
111040,111040,2022-03-11,2022-03-15,2022-03-20,9
111040,111040,2022-03-11,2022-03-16,2022-03-20,9
111040,111040,2022-03-11,2022-03-17,2022-03-20,9
111040,111040,2022-03-11,2022-03-18,2022-03-20,9
111040,111040,2022-03-11,2022-03-19,2022-03-20,9
111040,111040,2022-03-11,2022-03-20,2022-03-20,9
111091,111091,2022-05-25,2022-05-25,2022-06-04,10
111091,111091,2022-05-25,2022-05-26,2022-06-04,10
111091,111091,2022-05-25,2022-05-27,2022-06-04,10
111091,111091,2022-05-25,2022-05-28,2022-06-04,10
111091,111091,2022-05-25,2022-05-29,2022-06-04,10
111091,111091,2022-05-25,2022-05-30,2022-06-04,10
111091,111091,2022-05-25,2022-05-31,2022-06-04,10
111091,111091,2022-05-25,2022-06-01,2022-06-04,10
111091,111091,2022-05-25,2022-06-02,2022-06-04,10
111091,111091,2022-05-25,2022-06-03,2022-06-04,10
111091,111091,2022-05-25,2022-06-04,2022-06-04,10
111104,111104,2022-06-23,2022-06-23,2022-06-30,7
111104,111104,2022-06-23,2022-06-24,2022-06-30,7
111104,111104,2022-06-23,2022-06-25,2022-06-30,7
111104,111104,2022-06-23,2022-06-26,2022-06-30,7
111104,111104,2022-06-23,2022-06-27,2022-06-30,7
111104,111104,2022-06-23,2022-06-28,2022-06-30,7
111104,111104,2022-06-23,2022-06-29,2022-06-30,7
111104,111104,2022-06-23,2022-06-30,2022-06-30,7
112045,112045,2022-03-18,2022-03-18,2022-03-26,8
112045,112045,2022-03-18,2022-03-19,2022-03-26,8
112045,112045,2022-03-18,2022-03-20,2022-03-26,8
112045,112045,2022-03-18,2022-03-21,2022-03-26,8
112045,112045,2022-03-18,2022-03-22,2022-03-26,8
112045,112045,2022-03-18,2022-03-23,2022-03-26,8
112045,112045,2022-03-18,2022-03-24,2022-03-26,8
112045,112045,2022-03-18,2022-03-25,2022-03-26,8
112045,112045,2022-03-18,2022-03-26,2022-03-26,8
112073,112073,2022-04-04,2022-04-04,2022-04-21,17
112073,112073,2022-04-04,2022-04-05,2022-04-21,17
112073,112073,2022-04-04,2022-04-06,2022-04-21,17
112073,112073,2022-04-04,2022-04-07,2022-04-21,17
112073,112073,2022-04-04,2022-04-08,2022-04-21,17
112073,112073,2022-04-04,2022-04-09,2022-04-21,17
112073,112073,2022-04-04,2022-04-10,2022-04-21,17
112073,112073,2022-04-04,2022-04-11,2022-04-21,17
112073,112073,2022-04-04,2022-04-12,2022-04-21,17
112073,112073,2022-04-04,2022-04-13,2022-04-21,17
112073,112073,2022-04-04,2022-04-14,2022-04-21,17
112073,112073,2022-04-04,2022-04-15,2022-04-21,17
112073,112073,2022-04-04,2022-04-16,2022-04-21,17
112073,112073,2022-04-04,2022-04-17,2022-04-21,17
112073,112073,2022-04-04,2022-04-18,2022-04-21,17
112073,112073,2022-04-04,2022-04-19,2022-04-21,17
112073,112073,2022-04-04,2022-04-20,2022-04-21,17
112073,112073,2022-04-04,2022-04-21,2022-04-21,17
112080,112080,2022-05-05,2022-05-05,2022-05-12,7
112080,112080,2022-05-05,2022-05-06,2022-05-12,7
112080,112080,2022-05-05,2022-05-07,2022-05-12,7
112080,112080,2022-05-05,2022-05-08,2022-05-12,7
112080,112080,2022-05-05,2022-05-09,2022-05-12,7
112080,112080,2022-05-05,2022-05-10,2022-05-12,7
112080,112080,2022-05-05,2022-05-11,2022-05-12,7
112080,112080,2022-05-05,2022-05-12,2022-05-12,7
113038,113038,2022-03-15,2022-03-15,2022-03-22,7
113038,113038,2022-03-15,2022-03-16,2022-03-22,7
113038,113038,2022-03-15,2022-03-17,2022-03-22,7
113038,113038,2022-03-15,2022-03-18,2022-03-22,7
113038,113038,2022-03-15,2022-03-19,2022-03-22,7
113038,113038,2022-03-15,2022-03-20,2022-03-22,7
113038,113038,2022-03-15,2022-03-21,2022-03-22,7
113038,113038,2022-03-15,2022-03-22,2022-03-22,7
113307,113307,2022-08-01,2022-08-01,2022-08-04,3
113307,113307,2022-08-01,2022-08-02,2022-08-04,3
113307,113307,2022-08-01,2022-08-03,2022-08-04,3
113307,113307,2022-08-01,2022-08-04,2022-08-04,3
113930,113930,2022-11-04,2022-11-04,2022-11-10,6
113930,113930,2022-11-04,2022-11-05,2022-11-10,6
113930,113930,2022-11-04,2022-11-06,2022-11-10,6
113930,113930,2022-11-04,2022-11-07,2022-11-10,6
113930,113930,2022-11-04,2022-11-08,2022-11-10,6
113930,113930,2022-11-04,2022-11-09,2022-11-10,6
113930,113930,2022-11-04,2022-11-10,2022-11-10,6
113931,113931,2022-11-04,2022-11-04,2022-11-16,12
113931,113931,2022-11-04,2022-11-05,2022-11-16,12
113931,113931,2022-11-04,2022-11-06,2022-11-16,12
113931,113931,2022-11-04,2022-11-07,2022-11-16,12
113931,113931,2022-11-04,2022-11-08,2022-11-16,12
113931,113931,2022-11-04,2022-11-09,2022-11-16,12
113931,113931,2022-11-04,2022-11-10,2022-11-16,12
113931,113931,2022-11-04,2022-11-11,2022-11-16,12
113931,113931,2022-11-04,2022-11-12,2022-11-16,12
113931,113931,2022-11-04,2022-11-13,2022-11-16,12
113931,113931,2022-11-04,2022-11-14,2022-11-16,12
113931,113931,2022-11-04,2022-11-15,2022-11-16,12
113931,113931,2022-11-04,2022-11-16,2022-11-16,12
113932,113932,2022-11-04,2022-11-04,2022-11-09,5
113932,113932,2022-11-04,2022-11-05,2022-11-09,5
113932,113932,2022-11-04,2022-11-06,2022-11-09,5
113932,113932,2022-11-04,2022-11-07,2022-11-09,5
113932,113932,2022-11-04,2022-11-08,2022-11-09,5
113932,113932,2022-11-04,2022-11-09,2022-11-09,5
113933,113933,2022-11-04,2022-11-04,2022-11-16,12
113933,113933,2022-11-04,2022-11-05,2022-11-16,12
113933,113933,2022-11-04,2022-11-06,2022-11-16,12
113933,113933,2022-11-04,2022-11-07,2022-11-16,12
113933,113933,2022-11-04,2022-11-08,2022-11-16,12
113933,113933,2022-11-04,2022-11-09,2022-11-16,12
113933,113933,2022-11-04,2022-11-10,2022-11-16,12
113933,113933,2022-11-04,2022-11-11,2022-11-16,12
113933,113933,2022-11-04,2022-11-12,2022-11-16,12
113933,113933,2022-11-04,2022-11-13,2022-11-16,12
113933,113933,2022-11-04,2022-11-14,2022-11-16,12
113933,113933,2022-11-04,2022-11-15,2022-11-16,12
113933,113933,2022-11-04,2022-11-16,2022-11-16,12
113934,113934,2022-11-04,2022-11-04,2022-11-11,7
113934,113934,2022-11-04,2022-11-05,2022-11-11,7
113934,113934,2022-11-04,2022-11-06,2022-11-11,7
113934,113934,2022-11-04,2022-11-07,2022-11-11,7
113934,113934,2022-11-04,2022-11-08,2022-11-11,7
113934,113934,2022-11-04,2022-11-09,2022-11-11,7
113934,113934,2022-11-04,2022-11-10,2022-11-11,7
113934,113934,2022-11-04,2022-11-11,2022-11-11,7
113935,113935,2022-11-04,2022-11-04,2022-11-17,13
113935,113935,2022-11-04,2022-11-05,2022-11-17,13
113935,113935,2022-11-04,2022-11-06,2022-11-17,13
113935,113935,2022-11-04,2022-11-07,2022-11-17,13
113935,113935,2022-11-04,2022-11-08,2022-11-17,13
113935,113935,2022-11-04,2022-11-09,2022-11-17,13
113935,113935,2022-11-04,2022-11-10,2022-11-17,13
113935,113935,2022-11-04,2022-11-11,2022-11-17,13
113935,113935,2022-11-04,2022-11-12,2022-11-17,13
113935,113935,2022-11-04,2022-11-13,2022-11-17,13
113935,113935,2022-11-04,2022-11-14,2022-11-17,13
113935,113935,2022-11-04,2022-11-15,2022-11-17,13
113935,113935,2022-11-04,2022-11-16,2022-11-17,13
113935,113935,2022-11-04,2022-11-17,2022-11-17,13
113936,113936,2022-11-04,2022-11-04,2022-11-16,12
113936,113936,2022-11-04,2022-11-05,2022-11-16,12
113936,113936,2022-11-04,2022-11-06,2022-11-16,12
113936,113936,2022-11-04,2022-11-07,2022-11-16,12
113936,113936,2022-11-04,2022-11-08,2022-11-16,12
113936,113936,2022-11-04,2022-11-09,2022-11-16,12
113936,113936,2022-11-04,2022-11-10,2022-11-16,12
113936,113936,2022-11-04,2022-11-11,2022-11-16,12
113936,113936,2022-11-04,2022-11-12,2022-11-16,12
113936,113936,2022-11-04,2022-11-13,2022-11-16,12
113936,113936,2022-11-04,2022-11-14,2022-11-16,12
113936,113936,2022-11-04,2022-11-15,2022-11-16,12
113936,113936,2022-11-04,2022-11-16,2022-11-16,12
121041,121041,2022-03-11,2022-03-11,2022-03-20,9
121041,121041,2022-03-11,2022-03-12,2022-03-20,9
121041,121041,2022-03-11,2022-03-13,2022-03-20,9
121041,121041,2022-03-11,2022-03-14,2022-03-20,9
121041,121041,2022-03-11,2022-03-15,2022-03-20,9
121041,121041,2022-03-11,2022-03-16,2022-03-20,9
121041,121041,2022-03-11,2022-03-17,2022-03-20,9
121041,121041,2022-03-11,2022-03-18,2022-03-20,9
121041,121041,2022-03-11,2022-03-19,2022-03-20,9
121041,121041,2022-03-11,2022-03-20,2022-03-20,9
201015,201015,2021-12-12,2021-12-12,2021-12-19,7
201015,201015,2021-12-12,2021-12-13,2021-12-19,7
201015,201015,2021-12-12,2021-12-14,2021-12-19,7
201015,201015,2021-12-12,2021-12-15,2021-12-19,7
201015,201015,2021-12-12,2021-12-16,2021-12-19,7
201015,201015,2021-12-12,2021-12-17,2021-12-19,7
201015,201015,2021-12-12,2021-12-18,2021-12-19,7
201015,201015,2021-12-12,2021-12-19,2021-12-19,7
201016,201016,2022-01-03,2022-01-03,2022-01-12,9
201016,201016,2022-01-03,2022-01-04,2022-01-12,9
201016,201016,2022-01-03,2022-01-05,2022-01-12,9
201016,201016,2022-01-03,2022-01-06,2022-01-12,9
201016,201016,2022-01-03,2022-01-07,2022-01-12,9
201016,201016,2022-01-03,2022-01-08,2022-01-12,9
201016,201016,2022-01-03,2022-01-09,2022-01-12,9
201016,201016,2022-01-03,2022-01-10,2022-01-12,9
201016,201016,2022-01-03,2022-01-11,2022-01-12,9
201016,201016,2022-01-03,2022-01-12,2022-01-12,9
201021,201021,2022-01-14,2022-01-14,2022-01-31,17
201021,201021,2022-01-14,2022-01-15,2022-01-31,17
201021,201021,2022-01-14,2022-01-16,2022-01-31,17
201021,201021,2022-01-14,NA,2022-01-31,17
201021,201021,2022-01-14,2022-01-17,2022-01-31,17
201021,201021,2022-01-14,2022-01-18,2022-01-31,17
201021,201021,2022-01-14,2022-01-19,2022-01-31,17
201021,201021,2022-01-14,2022-01-20,2022-01-31,17
201021,201021,2022-01-14,2022-01-21,2022-01-31,17
201021,201021,2022-01-14,2022-01-22,2022-01-31,17
201021,201021,2022-01-14,2022-01-23,2022-01-31,17
201021,201021,2022-01-14,2022-01-24,2022-01-31,17
201021,201021,2022-01-14,2022-01-25,2022-01-31,17
201021,201021,2022-01-14,2022-01-26,2022-01-31,17
201021,201021,2022-01-14,2022-01-27,2022-01-31,17
201021,201021,2022-01-14,2022-01-28,2022-01-31,17
201021,201021,2022-01-14,2022-01-29,2022-01-31,17
201021,201021,2022-01-14,2022-01-30,2022-01-31,17
201021,201021,2022-01-14,NA,2022-01-31,17
201021,201021,2022-01-14,2022-01-31,2022-01-31,17
201114,201114,2022-06-01,2022-06-01,2022-06-17,16
201114,201114,2022-06-01,2022-06-02,2022-06-17,16
201114,201114,2022-06-01,2022-06-03,2022-06-17,16
201114,201114,2022-06-01,2022-06-04,2022-06-17,16
201114,201114,2022-06-01,2022-06-05,2022-06-17,16
201114,201114,2022-06-01,2022-06-06,2022-06-17,16
201114,201114,2022-06-01,2022-06-07,2022-06-17,16
201114,201114,2022-06-01,2022-06-08,2022-06-17,16
201114,201114,2022-06-01,2022-06-09,2022-06-17,16
201114,201114,2022-06-01,2022-06-10,2022-06-17,16
201114,201114,2022-06-01,2022-06-11,2022-06-17,16
201114,201114,2022-06-01,2022-06-12,2022-06-17,16
201114,201114,2022-06-01,2022-06-13,2022-06-17,16
201114,201114,2022-06-01,2022-06-14,2022-06-17,16
201114,201114,2022-06-01,2022-06-15,2022-06-17,16
201114,201114,2022-06-01,2022-06-16,2022-06-17,16
201114,201114,2022-06-01,2022-06-17,2022-06-17,16
201115,201115,2022-07-04,2022-07-04,2022-07-21,17
201115,201115,2022-07-04,2022-07-05,2022-07-21,17
201115,201115,2022-07-04,2022-07-06,2022-07-21,17
201115,201115,2022-07-04,2022-07-07,2022-07-21,17
201115,201115,2022-07-04,2022-07-08,2022-07-21,17
201115,201115,2022-07-04,2022-07-09,2022-07-21,17
201115,201115,2022-07-04,2022-07-10,2022-07-21,17
201115,201115,2022-07-04,2022-07-11,2022-07-21,17
201115,201115,2022-07-04,2022-07-12,2022-07-21,17
201115,201115,2022-07-04,2022-07-13,2022-07-21,17
201115,201115,2022-07-04,2022-07-14,2022-07-21,17
201115,201115,2022-07-04,2022-07-15,2022-07-21,17
201115,201115,2022-07-04,2022-07-16,2022-07-21,17
201115,201115,2022-07-04,2022-07-17,2022-07-21,17
201115,201115,2022-07-04,2022-07-18,2022-07-21,17
201115,201115,2022-07-04,2022-07-19,2022-07-21,17
201115,201115,2022-07-04,2022-07-20,2022-07-21,17
201115,201115,2022-07-04,2022-07-21,2022-07-21,17
202025,202025,2022-01-24,2022-01-24,2022-02-01,8
202025,202025,2022-01-24,2022-01-25,2022-02-01,8
202025,202025,2022-01-24,2022-01-26,2022-02-01,8
202025,202025,2022-01-24,2022-01-27,2022-02-01,8
202025,202025,2022-01-24,2022-01-28,2022-02-01,8
202025,202025,2022-01-24,2022-01-29,2022-02-01,8
202025,202025,2022-01-24,2022-01-30,2022-02-01,8
202025,202025,2022-01-24,2022-01-31,2022-02-01,8
202025,202025,2022-01-24,2022-02-01,2022-02-01,8
202126,202126,2022-06-17,2022-06-17,2022-06-26,9
202126,202126,2022-06-17,2022-06-18,2022-06-26,9
202126,202126,2022-06-17,2022-06-19,2022-06-26,9
202126,202126,2022-06-17,2022-06-20,2022-06-26,9
202126,202126,2022-06-17,2022-06-21,2022-06-26,9
202126,202126,2022-06-17,2022-06-22,2022-06-26,9
202126,202126,2022-06-17,2022-06-23,2022-06-26,9
202126,202126,2022-06-17,2022-06-24,2022-06-26,9
202126,202126,2022-06-17,2022-06-25,2022-06-26,9
202126,202126,2022-06-17,2022-06-26,2022-06-26,9
203087,203087,2022-06-01,2022-06-01,2022-06-08,7
203087,203087,2022-06-01,2022-06-02,2022-06-08,7
203087,203087,2022-06-01,2022-06-03,2022-06-08,7
203087,203087,2022-06-01,2022-06-04,2022-06-08,7
203087,203087,2022-06-01,2022-06-05,2022-06-08,7
203087,203087,2022-06-01,2022-06-06,2022-06-08,7
203087,203087,2022-06-01,2022-06-07,2022-06-08,7
203087,203087,2022-06-01,2022-06-08,2022-06-08,7
203089,203089,2022-04-28,2022-04-28,2022-05-23,25
203089,203089,2022-04-28,2022-04-29,2022-05-23,25
203089,203089,2022-04-28,2022-04-30,2022-05-23,25
203089,203089,2022-04-28,2022-05-01,2022-05-23,25
203089,203089,2022-04-28,2022-05-02,2022-05-23,25
203089,203089,2022-04-28,2022-05-03,2022-05-23,25
203089,203089,2022-04-28,2022-05-04,2022-05-23,25
203089,203089,2022-04-28,2022-05-05,2022-05-23,25
203089,203089,2022-04-28,2022-05-06,2022-05-23,25
203089,203089,2022-04-28,2022-05-07,2022-05-23,25
203089,203089,2022-04-28,2022-05-08,2022-05-23,25
203089,203089,2022-04-28,2022-05-09,2022-05-23,25
203089,203089,2022-04-28,2022-05-10,2022-05-23,25
203089,203089,2022-04-28,2022-05-11,2022-05-23,25
203089,203089,2022-04-28,2022-05-12,2022-05-23,25
203089,203089,2022-04-28,2022-05-13,2022-05-23,25
203089,203089,2022-04-28,2022-05-14,2022-05-23,25
203089,203089,2022-04-28,2022-05-15,2022-05-23,25
203089,203089,2022-04-28,2022-05-16,2022-05-23,25
203089,203089,2022-04-28,2022-05-17,2022-05-23,25
203089,203089,2022-04-28,2022-05-18,2022-05-23,25
203089,203089,2022-04-28,2022-05-19,2022-05-23,25
203089,203089,2022-04-28,2022-05-20,2022-05-23,25
203089,203089,2022-04-28,2022-05-21,2022-05-23,25
203089,203089,2022-04-28,2022-05-22,2022-05-23,25
203089,203089,2022-04-28,2022-05-23,2022-05-23,25
203090,203090,2022-05-29,NA,2022-06-03,5
203090,203090,2022-05-29,2022-05-29,2022-06-03,5
203090,203090,2022-05-29,2022-05-30,2022-06-03,5
203090,203090,2022-05-29,2022-05-31,2022-06-03,5
203090,203090,2022-05-29,2022-06-01,2022-06-03,5
203090,203090,2022-05-29,2022-06-02,2022-06-03,5
203090,203090,2022-05-29,2022-06-03,2022-06-03,5
203127,203127,2022-06-15,2022-06-15,2022-06-18,3
203127,203127,2022-06-15,2022-06-16,2022-06-18,3
203127,203127,2022-06-15,NA,2022-06-18,3
203127,203127,2022-06-15,2022-06-17,2022-06-18,3
203127,203127,2022-06-15,2022-06-18,2022-06-18,3
203140,203140,2022-06-23,2022-06-23,2022-06-30,7
203140,203140,2022-06-23,2022-06-24,2022-06-30,7
203140,203140,2022-06-23,2022-06-25,2022-06-30,7
203140,203140,2022-06-23,2022-06-26,2022-06-30,7
203140,203140,2022-06-23,2022-06-27,2022-06-30,7
203140,203140,2022-06-23,2022-06-28,2022-06-30,7
203140,203140,2022-06-23,2022-06-29,2022-06-30,7
203140,203140,2022-06-23,2022-06-30,2022-06-30,7
203154,203154,2022-07-07,2022-07-07,2022-07-13,6
203154,203154,2022-07-07,2022-07-08,2022-07-13,6
203154,203154,2022-07-07,2022-07-09,2022-07-13,6
